Time,y2,y3
2022-02-21 15:05:57.993,19,19
2022-02-21 15:05:58.803,19,19
2022-02-21 15:05:59.613,19,19
2022-02-21 15:06:00.424,19,19
2022-02-21 15:06:01.234,19,19
2022-02-21 15:06:02.044,19,19
2022-02-21 15:06:02.854,19,19
2022-02-21 15:06:03.665,19,19
2022-02-21 15:06:04.475,19,19
2022-02-21 15:06:04.975,31,19
2022-02-21 15:06:05.569,31,31
2022-02-21 15:06:06.378,31,31
2022-02-21 15:06:07.188,31,31
2022-02-21 15:06:07.999,31,31
2022-02-21 15:06:08.809,31,31
2022-02-21 15:06:09.620,31,31
2022-02-21 15:06:10.430,14,31
2022-02-21 15:06:11.240,12,12
2022-02-21 15:06:12.051,12,12
2022-02-21 15:06:12.861,12,12
2022-02-21 15:06:13.671,12,12
2022-02-21 15:06:14.481,12,12
2022-02-21 15:06:15.292,12,12
2022-02-21 15:06:16.102,12,12
2022-02-21 15:06:16.912,12,12
2022-02-21 15:06:17.723,12,12
2022-02-21 15:06:18.533,12,12
2022-02-21 15:06:19.343,12,12
2022-02-21 15:06:20.154,12,12
2022-02-21 15:06:20.964,12,12
2022-02-21 15:06:21.773,12,12
2022-02-21 15:06:42.764,12,12
2022-02-21 15:06:43.574,12,12
2022-02-21 15:06:44.384,12,12
2022-02-21 15:06:45.195,12,12
2022-02-21 15:06:46.005,12,12
2022-02-21 15:06:46.815,12,12
2022-02-21 15:06:47.624,12,12
2022-02-21 15:06:48.434,32,32
2022-02-21 15:06:49.245,32,32
2022-02-21 15:06:50.055,32,32
2022-02-21 15:06:50.865,32,32
2022-02-21 15:06:51.675,32,32
2022-02-21 15:06:52.486,32,32
2022-02-21 15:06:53.296,32,32
2022-02-21 15:06:54.106,32,32
2022-02-21 15:06:54.917,32,32
2022-02-21 15:06:55.727,32,32
2022-02-21 15:06:56.537,32,32
2022-02-21 15:06:57.348,32,32
2022-02-21 15:06:58.158,32,32
2022-02-21 15:06:58.968,32,32
2022-02-21 15:06:59.778,32,32
2022-02-21 15:07:00.589,32,32
2022-02-21 15:07:01.399,32,32
2022-02-21 15:07:02.209,32,32
2022-02-21 15:07:03.020,32,32
2022-02-21 15:07:03.830,32,32
2022-02-21 15:07:04.640,32,32
2022-02-21 15:07:05.451,32,32
2022-02-21 15:07:06.261,32,32
2022-02-21 15:07:07.071,32,32
2022-02-21 15:07:07.882,32,32
2022-02-21 15:07:08.692,32,32
2022-02-21 15:07:09.502,32,32
2022-02-21 15:07:10.313,32,32
2022-02-21 15:07:11.123,32,32
2022-02-21 15:07:11.933,32,32
2022-02-21 15:07:12.743,32,32
2022-02-21 15:07:13.554,32,32
2022-02-21 15:07:14.364,32,32
2022-02-21 15:07:15.174,32,32
2022-02-21 15:07:15.985,32,32
2022-02-21 15:07:16.795,32,32
2022-02-21 15:07:17.605,32,32
2022-02-21 15:07:18.416,32,32
2022-02-21 15:07:19.226,32,32
2022-02-21 15:07:20.036,32,32
2022-02-21 15:07:20.846,32,32
2022-02-21 15:07:21.657,32,32
2022-02-21 15:07:22.467,32,32
2022-02-21 15:07:23.277,32,32
2022-02-21 15:07:24.088,32,32
2022-02-21 15:07:24.898,32,32
2022-02-21 15:07:25.708,32,32
2022-02-21 15:07:26.519,32,32
2022-02-21 15:07:27.329,32,32
2022-02-21 15:07:28.138,32,32
2022-02-21 15:08:18.189,32,12
2022-02-21 15:08:18.999,12,12
2022-02-21 15:08:19.810,12,12
2022-02-21 15:08:20.620,12,12
2022-02-21 15:08:21.430,12,12
2022-02-21 15:08:22.239,12,12
2022-02-21 15:08:23.047,12,12
2022-02-21 15:08:42.178,19,19
2022-02-21 15:08:42.986,19,19
2022-02-21 15:08:43.796,19,19
2022-02-21 15:08:44.607,19,19
2022-02-21 15:08:45.417,19,19
2022-02-21 15:08:46.227,19,19
2022-02-21 15:08:47.037,19,19
2022-02-21 15:08:47.848,19,19
2022-02-21 15:08:48.658,19,19
2022-02-21 15:08:49.468,19,19
2022-02-21 15:08:50.279,19,19
2022-02-21 15:08:51.089,19,19
2022-02-21 15:08:51.899,19,19
2022-02-21 15:08:52.709,19,19
2022-02-21 15:08:53.520,19,19
2022-02-21 15:08:54.330,19,19
2022-02-21 15:08:54.836,31,19
2022-02-21 15:08:55.644,31,31
2022-02-21 15:08:56.455,31,31
2022-02-21 15:08:57.265,31,31
2022-02-21 15:08:58.075,31,31
2022-02-21 15:08:58.886,31,31
2022-02-21 15:08:59.696,12,12
2022-02-21 15:09:00.506,12,12
2022-02-21 15:09:01.316,12,12
2022-02-21 15:09:02.127,12,12
2022-02-21 15:09:02.937,12,12
2022-02-21 15:09:03.747,12,12
2022-02-21 15:09:04.558,12,12
2022-02-21 15:09:05.368,12,12
2022-02-21 15:09:06.178,12,12
2022-02-21 15:09:06.989,12,12
2022-02-21 15:09:07.799,12,12
2022-02-21 15:09:08.609,12,12
2022-02-21 15:09:09.419,12,12
2022-02-21 15:09:10.228,12,12
2022-02-21 15:09:11.036,12,12
2022-02-21 15:09:21.532,12,12
2022-02-21 15:09:22.342,12,12
2022-02-21 15:09:23.152,12,12
2022-02-21 15:09:23.962,12,12
2022-02-21 15:09:24.771,12,12
2022-02-21 15:09:25.579,12,12
2022-02-21 15:10:01.908,12,12
2022-02-21 15:10:02.717,12,12
2022-02-21 15:10:03.527,12,12
2022-02-21 15:10:04.337,12,12
2022-02-21 15:10:05.147,12,12
2022-02-21 15:10:05.958,44,44
2022-02-21 15:10:06.768,32,44
2022-02-21 15:10:07.578,32,32
2022-02-21 15:10:08.389,32,32
2022-02-21 15:10:09.199,32,32
2022-02-21 15:10:10.009,32,32
2022-02-21 15:10:10.819,32,32
2022-02-21 15:10:11.630,32,32
2022-02-21 15:10:12.440,32,32
2022-02-21 15:10:13.250,32,32
2022-02-21 15:10:14.061,32,32
2022-02-21 15:10:14.871,32,32
2022-02-21 15:10:15.681,32,32
2022-02-21 15:10:16.491,32,32
2022-02-21 15:10:17.302,32,32
2022-02-21 15:10:18.112,32,32
2022-02-21 15:10:18.922,32,32
2022-02-21 15:10:19.733,32,32
2022-02-21 15:10:20.543,32,32
2022-02-21 15:10:21.353,32,32
2022-02-21 15:10:22.164,32,32
2022-02-21 15:10:22.974,32,32
2022-02-21 15:10:23.784,32,32
2022-02-21 15:10:24.595,32,32
2022-02-21 15:10:25.405,32,32
2022-02-21 15:10:26.215,32,32
2022-02-21 15:10:27.025,32,32
2022-02-21 15:10:27.836,32,32
2022-02-21 15:10:28.646,32,32
2022-02-21 15:10:29.456,32,32
2022-02-21 15:10:30.267,32,32
2022-02-21 15:10:31.077,32,32
2022-02-21 15:10:31.887,32,32
2022-02-21 15:10:32.698,32,32
2022-02-21 15:10:33.508,32,32
2022-02-21 15:10:34.318,32,32
2022-02-21 15:10:35.128,32,32
2022-02-21 15:10:35.939,32,32
2022-02-21 15:10:36.749,32,32
2022-02-21 15:10:37.467,32,32
2022-02-21 15:10:38.015,49,51
2022-02-21 15:10:38.831,51,51
2022-02-21 15:10:39.642,51,51
2022-02-21 15:10:40.452,51,51
2022-02-21 15:10:41.263,51,51
2022-02-21 15:10:42.073,51,51
2022-02-21 15:10:42.884,19,19
2022-02-21 15:10:43.694,19,19
2022-02-21 15:10:44.505,19,19
2022-02-21 15:10:45.315,19,19
2022-02-21 15:10:46.125,19,19
2022-02-21 15:10:46.935,19,19
2022-02-21 15:10:47.746,19,19
2022-02-21 15:10:48.556,19,19
2022-02-21 15:10:49.366,31,31
2022-02-21 15:10:50.177,31,31
2022-02-21 15:10:50.987,31,31
2022-02-21 15:10:51.797,31,31
2022-02-21 15:10:52.608,31,31
2022-02-21 15:10:53.418,31,31
2022-02-21 15:10:54.229,31,31
2022-02-21 15:10:54.932,31,31
2022-02-21 15:10:55.463,29,29
2022-02-21 15:10:56.270,31,31
2022-02-21 15:10:57.081,31,31
2022-02-21 15:10:57.891,31,31
2022-02-21 15:10:58.702,31,31
2022-02-21 15:10:59.512,31,31
2022-02-21 15:11:00.322,31,31
2022-02-21 15:11:01.133,31,31
2022-02-21 15:11:01.943,31,31
2022-02-21 15:11:02.754,31,31
2022-02-21 15:11:03.564,31,31
2022-02-21 15:11:04.375,31,31
2022-02-21 15:11:05.186,31,31
2022-02-21 15:11:05.996,31,31
2022-02-21 15:11:06.807,31,31
2022-02-21 15:11:07.617,31,31
2022-02-21 15:11:08.428,31,31
2022-02-21 15:11:09.238,31,31
2022-02-21 15:11:10.049,31,31
2022-02-21 15:11:10.859,31,31
2022-02-21 15:11:11.669,31,31
2022-02-21 15:11:12.480,31,31
2022-02-21 15:11:13.342,12,12
2022-02-21 15:11:14.152,12,12
2022-02-21 15:11:14.963,12,12
2022-02-21 15:11:15.773,12,12
2022-02-21 15:11:16.583,12,12
2022-02-21 15:11:17.394,12,12
2022-02-21 15:11:18.204,12,12
2022-02-21 15:11:19.014,12,12
2022-02-21 15:11:19.825,12,12
2022-02-21 15:11:20.635,12,12
2022-02-21 15:11:21.445,12,12
2022-02-21 15:11:22.255,12,12
2022-02-21 15:11:23.066,12,12
2022-02-21 15:11:23.876,12,12
2022-02-21 15:11:24.685,12,12
2022-02-21 15:11:38.193,12,12
2022-02-21 15:11:39.000,12,12
2022-02-21 15:11:39.810,12,12
2022-02-21 15:11:40.621,12,12
2022-02-21 15:11:41.431,12,12
2022-02-21 15:11:42.241,12,12
2022-02-21 15:11:43.049,12,12
2022-02-21 15:12:20.992,32,32
2022-02-21 15:12:21.802,32,32
2022-02-21 15:12:22.612,32,32
2022-02-21 15:12:23.422,32,32
2022-02-21 15:12:23.999,44,44
2022-02-21 15:12:24.808,44,44
2022-02-21 15:12:25.618,44,44
2022-02-21 15:12:26.428,44,44
2022-02-21 15:12:27.239,44,44
2022-02-21 15:12:28.049,32,32
2022-02-21 15:12:28.859,32,32
2022-02-21 15:12:29.669,32,32
2022-02-21 15:12:30.480,32,32
2022-02-21 15:12:31.290,32,32
2022-02-21 15:12:32.100,32,32
2022-02-21 15:12:32.911,32,32
2022-02-21 15:12:33.721,32,32
2022-02-21 15:12:34.531,32,32
2022-02-21 15:12:35.342,32,32
2022-02-21 15:12:36.152,32,32
2022-02-21 15:12:36.962,32,32
2022-02-21 15:12:37.772,32,32
2022-02-21 15:12:38.583,32,32
2022-02-21 15:12:39.393,32,32
2022-02-21 15:12:40.203,32,32
2022-02-21 15:12:41.014,32,32
2022-02-21 15:12:41.824,32,32
2022-02-21 15:12:42.634,32,32
2022-02-21 15:12:43.445,32,32
2022-02-21 15:12:44.255,32,32
2022-02-21 15:12:45.065,32,32
2022-02-21 15:12:45.875,32,32
2022-02-21 15:12:46.686,32,32
2022-02-21 15:12:47.496,32,32
2022-02-21 15:12:48.306,32,32
2022-02-21 15:12:49.117,32,32
2022-02-21 15:12:49.927,32,32
2022-02-21 15:12:50.737,32,32
2022-02-21 15:12:51.548,32,32
2022-02-21 15:12:52.358,32,32
2022-02-21 15:12:53.168,32,32
2022-02-21 15:12:53.979,32,32
2022-02-21 15:12:54.789,32,32
2022-02-21 15:12:55.599,32,32
2022-02-21 15:12:56.409,32,32
2022-02-21 15:12:57.220,32,32
2022-02-21 15:12:58.030,32,32
2022-02-21 15:12:58.840,32,32
2022-02-21 15:12:59.651,32,32
2022-02-21 15:13:00.461,32,32
2022-02-21 15:13:01.271,32,32
2022-02-21 15:13:01.957,32,32
2022-02-21 15:13:27.616,19,19
2022-02-21 15:13:28.424,19,19
2022-02-21 15:13:29.234,19,19
2022-02-21 15:13:30.044,19,19
2022-02-21 15:13:30.855,19,19
2022-02-21 15:13:31.665,19,19
2022-02-21 15:13:32.475,19,19
2022-02-21 15:13:33.286,19,19
2022-02-21 15:13:34.096,19,19
2022-02-21 15:13:34.906,19,19
2022-02-21 15:13:35.716,19,19
2022-02-21 15:13:36.527,19,19
2022-02-21 15:13:37.337,19,19
2022-02-21 15:13:38.147,31,31
2022-02-21 15:13:38.958,31,31
2022-02-21 15:13:39.768,31,31
2022-02-21 15:13:40.578,31,31
2022-02-21 15:13:41.389,31,31
2022-02-21 15:13:42.199,31,31
2022-02-21 15:13:43.010,31,31
2022-02-21 15:13:43.820,31,31
2022-02-21 15:13:44.484,31,31
2022-02-21 15:13:45.229,31,31
2022-02-21 15:13:46.037,31,31
2022-02-21 15:13:46.848,31,31
2022-02-21 15:13:47.658,31,31
2022-02-21 15:13:48.468,31,31
2022-02-21 15:13:49.279,31,31
2022-02-21 15:13:50.089,31,31
2022-02-21 15:13:50.900,31,31
2022-02-21 15:13:51.710,31,31
2022-02-21 15:13:52.520,31,31
2022-02-21 15:13:53.330,31,31
2022-02-21 15:13:54.141,31,31
2022-02-21 15:13:54.951,31,31
2022-02-21 15:13:55.761,31,31
2022-02-21 15:13:56.572,31,31
2022-02-21 15:13:57.382,31,31
2022-02-21 15:13:58.193,31,31
2022-02-21 15:13:59.003,31,31
2022-02-21 15:13:59.813,31,31
2022-02-21 15:14:00.624,31,31
2022-02-21 15:14:01.434,31,31
2022-02-21 15:14:02.245,12,12
2022-02-21 15:14:03.055,12,12
2022-02-21 15:14:03.865,12,12
2022-02-21 15:14:04.676,12,12
2022-02-21 15:14:05.486,12,12
2022-02-21 15:14:06.296,12,12
2022-02-21 15:14:07.106,12,12
2022-02-21 15:14:07.917,12,12
2022-02-21 15:14:08.727,12,12
2022-02-21 15:14:09.537,12,12
2022-02-21 15:14:10.348,12,12
2022-02-21 15:14:11.158,12,12
2022-02-21 15:14:11.968,12,12
2022-02-21 15:14:12.778,12,12
2022-02-21 15:14:13.586,12,12
2022-02-21 15:14:24.809,12,12
2022-02-21 15:14:25.617,12,12
2022-02-21 15:14:26.427,12,12
2022-02-21 15:14:27.237,12,12
2022-02-21 15:14:28.047,12,12
2022-02-21 15:14:28.858,12,12
2022-02-21 15:14:29.667,12,12
2022-02-21 15:14:30.475,12,12
2022-02-21 15:14:32.898,32,32
2022-02-21 15:14:33.708,32,32
2022-02-21 15:14:34.518,32,32
2022-02-21 15:14:35.328,32,32
2022-02-21 15:14:36.139,32,32
2022-02-21 15:14:36.949,32,32
2022-02-21 15:14:37.759,32,32
2022-02-21 15:14:38.569,32,32
2022-02-21 15:14:39.380,32,32
2022-02-21 15:14:40.190,32,32
2022-02-21 15:14:41.000,32,32
2022-02-21 15:14:41.811,32,32
2022-02-21 15:14:42.621,32,32
2022-02-21 15:14:43.431,32,32
2022-02-21 15:14:44.241,32,32
2022-02-21 15:14:45.052,32,32
2022-02-21 15:14:45.862,32,32
2022-02-21 15:14:46.672,32,32
2022-02-21 15:14:47.483,32,32
2022-02-21 15:14:48.293,32,32
2022-02-21 15:14:49.103,32,32
2022-02-21 15:14:49.914,32,32
2022-02-21 15:14:50.724,32,32
2022-02-21 15:14:51.534,32,32
2022-02-21 15:14:52.344,32,32
2022-02-21 15:14:53.155,32,32
2022-02-21 15:14:53.965,32,32
2022-02-21 15:14:54.775,32,32
2022-02-21 15:14:55.586,32,32
2022-02-21 15:14:56.396,32,32
2022-02-21 15:14:57.206,32,32
2022-02-21 15:14:58.016,32,32
2022-02-21 15:14:58.827,32,32
2022-02-21 15:14:59.637,32,32
2022-02-21 15:15:00.447,32,32
2022-02-21 15:15:01.258,32,32
2022-02-21 15:15:02.068,32,32
2022-02-21 15:15:02.878,32,32
2022-02-21 15:15:03.689,32,32
2022-02-21 15:15:04.499,32,32
2022-02-21 15:15:05.309,32,32
2022-02-21 15:15:06.119,32,32
2022-02-21 15:15:06.930,32,32
2022-02-21 15:15:07.740,44,44
2022-02-21 15:15:08.550,44,44
2022-02-21 15:15:09.360,44,44
2022-02-21 15:15:10.170,44,44
2022-02-21 15:15:10.981,44,44
2022-02-21 15:15:11.791,32,32
2022-02-21 15:15:12.601,32,32
2022-02-21 15:15:13.412,32,32
2022-02-21 15:15:14.222,32,32
2022-02-21 15:15:15.032,32,32
2022-02-21 15:15:15.843,32,32
2022-02-21 15:15:16.653,32,32
2022-02-21 15:15:17.463,32,32
2022-02-21 15:15:18.274,32,32
2022-02-21 15:15:19.083,32,32
2022-02-21 15:15:19.891,32,12
2022-02-21 15:15:34.859,19,19
2022-02-21 15:15:35.667,19,19
2022-02-21 15:15:36.478,19,19
2022-02-21 15:15:37.288,19,19
2022-02-21 15:15:38.098,19,19
2022-02-21 15:15:38.909,19,19
2022-02-21 15:15:39.719,19,19
2022-02-21 15:15:40.529,19,19
2022-02-21 15:15:41.340,19,19
2022-02-21 15:15:42.150,19,19
2022-02-21 15:15:42.960,19,19
2022-02-21 15:15:43.770,19,19
2022-02-21 15:15:44.581,19,19
2022-02-21 15:15:45.391,19,19
2022-02-21 15:15:46.060,31,19
2022-02-21 15:15:46.868,31,31
2022-02-21 15:15:47.679,31,31
2022-02-21 15:15:48.489,31,31
2022-02-21 15:15:49.300,31,31
2022-02-21 15:15:50.110,31,31
2022-02-21 15:15:50.921,31,31
2022-02-21 15:15:51.731,12,12
2022-02-21 15:15:52.541,12,12
2022-02-21 15:15:53.352,12,12
2022-02-21 15:15:54.162,12,12
2022-02-21 15:15:54.972,12,12
2022-02-21 15:15:55.783,12,12
2022-02-21 15:15:56.593,12,12
2022-02-21 15:15:57.403,12,12
2022-02-21 15:15:58.213,12,12
2022-02-21 15:15:59.024,12,12
2022-02-21 15:15:59.834,12,12
2022-02-21 15:16:00.644,12,12
2022-02-21 15:16:01.455,12,12
2022-02-21 15:16:02.264,12,12
2022-02-21 15:16:03.072,12,12
2022-02-21 15:16:17.605,12,12
2022-02-21 15:16:18.414,12,12
2022-02-21 15:16:19.224,12,12
2022-02-21 15:16:20.035,12,12
2022-02-21 15:16:20.845,12,12
2022-02-21 15:16:21.655,12,12
2022-02-21 15:16:22.463,12,12
2022-02-21 15:16:38.359,19,19
2022-02-21 15:16:39.176,19,19
2022-02-21 15:16:39.987,19,19
2022-02-21 15:16:40.797,19,19
2022-02-21 15:16:41.607,19,19
2022-02-21 15:16:42.418,19,19
2022-02-21 15:16:43.228,19,19
2022-02-21 15:16:44.038,19,19
2022-02-21 15:16:44.848,19,19
2022-02-21 15:16:45.659,19,19
2022-02-21 15:16:46.469,19,19
2022-02-21 15:16:47.279,19,19
2022-02-21 15:16:48.090,31,31
2022-02-21 15:16:48.900,31,31
2022-02-21 15:16:49.710,31,31
2022-02-21 15:16:50.520,31,31
2022-02-21 15:16:51.331,31,31
2022-02-21 15:16:52.141,31,31
2022-02-21 15:16:52.951,31,31
2022-02-21 15:16:53.762,31,31
2022-02-21 15:16:54.572,31,31
2022-02-21 15:16:55.263,31,31
2022-02-21 15:16:56.070,44,12
2022-02-21 15:16:56.880,44,44
2022-02-21 15:16:57.691,44,44
2022-02-21 15:16:58.501,44,44
2022-02-21 15:16:59.311,44,44
2022-02-21 15:17:00.122,44,44
2022-02-21 15:17:00.932,44,44
2022-02-21 15:17:01.742,44,44
2022-02-21 15:17:02.552,44,44
2022-02-21 15:17:03.363,44,44
2022-02-21 15:17:04.173,44,44
2022-02-21 15:17:04.983,44,44
2022-02-21 15:17:05.794,44,44
2022-02-21 15:17:06.604,32,32
2022-02-21 15:17:07.414,32,32
2022-02-21 15:17:08.225,32,32
2022-02-21 15:17:09.035,32,32
2022-02-21 15:17:09.845,32,32
2022-02-21 15:17:10.656,32,32
2022-02-21 15:17:11.466,32,32
2022-02-21 15:17:12.276,32,32
2022-02-21 15:17:13.086,32,32
2022-02-21 15:17:13.897,32,32
2022-02-21 15:17:14.707,32,32
2022-02-21 15:17:15.517,32,32
2022-02-21 15:17:16.328,32,32
2022-02-21 15:17:17.138,32,32
2022-02-21 15:17:17.948,32,32
2022-02-21 15:17:18.759,32,32
2022-02-21 15:17:19.569,32,32
2022-02-21 15:17:20.379,32,32
2022-02-21 15:17:21.189,32,32
2022-02-21 15:17:22.000,32,32
2022-02-21 15:17:22.681,32,32
2022-02-21 15:17:23.488,44,44
2022-02-21 15:17:24.299,44,44
2022-02-21 15:17:25.109,44,44
2022-02-21 15:17:25.919,44,44
2022-02-21 15:17:26.730,44,44
2022-02-21 15:17:27.540,32,32
2022-02-21 15:17:28.350,32,32
2022-02-21 15:17:29.161,32,32
2022-02-21 15:17:29.971,32,32
2022-02-21 15:17:30.781,32,32
2022-02-21 15:17:31.591,32,32
2022-02-21 15:17:32.402,32,32
2022-02-21 15:17:33.212,32,32
2022-02-21 15:17:34.022,32,32
2022-02-21 15:17:34.833,32,32
2022-02-21 15:17:35.643,32,32
2022-02-21 15:17:36.453,32,32
2022-02-21 15:17:37.263,32,32
2022-02-21 15:17:38.074,32,32
2022-02-21 15:17:38.884,32,32
2022-02-21 15:17:39.694,32,32
2022-02-21 15:17:40.505,32,32
2022-02-21 15:17:41.315,32,32
2022-02-21 15:17:42.125,32,32
2022-02-21 15:17:42.936,32,32
2022-02-21 15:17:43.746,32,32
2022-02-21 15:17:44.268,49,49
2022-02-21 15:17:44.845,51,51
2022-02-21 15:17:45.653,51,31
2022-02-21 15:17:46.464,19,19
2022-02-21 15:17:47.274,19,19
2022-02-21 15:17:48.084,19,19
2022-02-21 15:17:48.895,19,19
2022-02-21 15:17:49.705,19,19
2022-02-21 15:17:50.515,19,19
2022-02-21 15:17:51.326,19,19
2022-02-21 15:17:52.136,19,19
2022-02-21 15:17:52.946,31,19
2022-02-21 15:17:53.756,31,31
2022-02-21 15:17:54.567,31,31
2022-02-21 15:17:55.378,31,31
2022-02-21 15:17:56.188,31,31
2022-02-21 15:17:56.999,31,31
2022-02-21 15:17:57.809,31,31
2022-02-21 15:17:58.619,31,31
2022-02-21 15:17:59.430,31,31
2022-02-21 15:18:00.240,31,31
2022-02-21 15:18:01.050,31,31
2022-02-21 15:18:01.861,12,12
2022-02-21 15:18:02.671,12,12
2022-02-21 15:18:03.482,12,12
2022-02-21 15:18:04.292,12,12
2022-02-21 15:18:05.102,12,12
2022-02-21 15:18:05.912,12,12
2022-02-21 15:18:06.723,12,12
2022-02-21 15:18:07.533,12,12
2022-02-21 15:18:08.343,12,12
2022-02-21 15:18:09.154,12,12
2022-02-21 15:18:09.964,12,12
2022-02-21 15:18:10.774,12,12
2022-02-21 15:18:11.582,12,12
2022-02-21 15:18:26.921,12,12
2022-02-21 15:18:27.731,12,12
2022-02-21 15:18:28.542,12,12
2022-02-21 15:18:29.352,12,12
2022-02-21 15:18:30.162,12,12
2022-02-21 15:18:30.916,12,12
2022-02-21 15:18:58.791,32,32
2022-02-21 15:18:59.599,32,32
2022-02-21 15:19:00.409,32,32
2022-02-21 15:19:01.220,32,32
2022-02-21 15:19:02.030,32,32
2022-02-21 15:19:02.840,32,32
2022-02-21 15:19:03.651,32,32
2022-02-21 15:19:04.461,32,32
2022-02-21 15:19:05.271,32,32
2022-02-21 15:19:06.081,32,32
2022-02-21 15:19:06.892,32,32
2022-02-21 15:19:07.702,32,32
2022-02-21 15:19:08.512,32,32
2022-02-21 15:19:09.323,32,32
2022-02-21 15:19:10.133,32,32
2022-02-21 15:19:10.943,32,32
2022-02-21 15:19:11.754,32,32
2022-02-21 15:19:12.564,32,32
2022-02-21 15:19:13.374,44,44
2022-02-21 15:19:14.185,44,44
2022-02-21 15:19:14.995,44,44
2022-02-21 15:19:15.805,44,44
2022-02-21 15:19:16.615,44,44
2022-02-21 15:19:17.426,32,44
2022-02-21 15:19:18.236,32,32
2022-02-21 15:19:19.046,32,32
2022-02-21 15:19:19.857,32,32
2022-02-21 15:19:20.667,32,32
2022-02-21 15:19:21.477,32,32
2022-02-21 15:19:22.288,32,32
2022-02-21 15:19:23.098,32,32
2022-02-21 15:19:23.908,32,32
2022-02-21 15:19:24.718,32,32
2022-02-21 15:19:25.529,32,32
2022-02-21 15:19:26.339,32,32
2022-02-21 15:19:27.149,32,32
2022-02-21 15:19:27.960,32,32
2022-02-21 15:19:28.770,32,32
2022-02-21 15:19:29.580,32,32
2022-02-21 15:19:30.391,32,32
2022-02-21 15:19:31.201,32,32
2022-02-21 15:19:32.011,32,32
2022-02-21 15:19:32.821,32,32
2022-02-21 15:19:33.632,32,32
2022-02-21 15:19:34.442,32,32
2022-02-21 15:19:35.252,32,32
2022-02-21 15:19:36.063,32,32
2022-02-21 15:19:36.873,32,32
2022-02-21 15:19:37.683,32,32
2022-02-21 15:19:38.494,32,32
2022-02-21 15:19:39.304,32,32
2022-02-21 15:19:40.114,32,32
2022-02-21 15:19:40.924,32,32
2022-02-21 15:19:41.735,32,32
2022-02-21 15:19:42.544,32,32
2022-02-21 15:19:43.352,32,32
2022-02-21 15:22:04.592,32,32
2022-02-21 15:22:05.400,32,32
2022-02-21 15:22:06.210,32,32
2022-02-21 15:22:07.020,49,32
2022-02-21 15:22:07.589,51,51
2022-02-21 15:22:08.405,51,51
2022-02-21 15:22:09.216,51,51
2022-02-21 15:22:10.026,51,51
2022-02-21 15:22:10.836,51,51
2022-02-21 15:22:11.646,51,51
2022-02-21 15:22:12.457,51,51
2022-02-21 15:22:13.267,51,51
2022-02-21 15:22:14.077,51,51
2022-02-21 15:22:14.888,51,51
2022-02-21 15:22:15.698,51,51
2022-02-21 15:22:16.509,51,51
2022-02-21 15:22:17.319,51,51
2022-02-21 15:22:18.165,63,63
2022-02-21 15:22:18.973,63,63
2022-02-21 15:22:19.785,63,63
2022-02-21 15:22:20.596,63,63
2022-02-21 15:22:21.407,63,63
2022-02-21 15:22:22.219,63,63
2022-02-21 15:22:23.030,63,63
2022-02-21 15:22:23.841,63,63
2022-02-21 15:22:24.653,44,63
2022-02-21 15:22:25.464,44,44
2022-02-21 15:22:26.274,44,44
2022-02-21 15:22:27.084,44,44
2022-02-21 15:22:27.894,44,44
2022-02-21 15:22:28.705,44,44
2022-02-21 15:22:29.515,44,44
2022-02-21 15:22:30.325,44,44
2022-02-21 15:22:31.136,44,44
2022-02-21 15:22:31.946,44,44
2022-02-21 15:22:32.756,44,44
2022-02-21 15:22:33.567,44,44
2022-02-21 15:22:34.377,32,44
2022-02-21 15:22:35.187,32,32
2022-02-21 15:22:35.997,32,32
2022-02-21 15:22:36.808,32,32
2022-02-21 15:22:37.618,32,32
2022-02-21 15:22:38.428,32,32
2022-02-21 15:22:39.239,32,32
2022-02-21 15:22:40.047,32,32
2022-02-21 15:22:47.970,12,12
2022-02-21 15:22:48.778,12,12
2022-02-21 15:22:49.588,12,12
2022-02-21 15:22:50.398,12,12
2022-02-21 15:22:51.208,12,12
2022-02-21 15:22:52.016,12,12
2022-02-21 15:23:32.943,12,12
2022-02-21 15:23:33.751,12,12
2022-02-21 15:23:34.561,12,12
2022-02-21 15:23:35.371,12,12
2022-02-21 15:23:36.181,12,12
2022-02-21 15:23:36.992,12,12
2022-02-21 15:24:00.054,17,19
2022-02-21 15:24:00.957,19,19
2022-02-21 15:24:01.767,19,19
2022-02-21 15:24:02.578,19,19
2022-02-21 15:24:03.388,19,19
2022-02-21 15:24:04.198,19,19
2022-02-21 15:24:05.008,19,19
2022-02-21 15:24:05.819,19,19
2022-02-21 15:24:06.629,19,19
2022-02-21 15:24:07.439,19,19
2022-02-21 15:24:08.250,19,19
2022-02-21 15:24:09.060,19,19
2022-02-21 15:24:09.870,19,19
2022-02-21 15:24:10.681,19,19
2022-02-21 15:24:11.491,19,19
2022-02-21 15:24:12.169,19,19
2022-02-21 15:24:12.754,31,31
2022-02-21 15:24:13.561,31,31
2022-02-21 15:24:14.371,31,31
2022-02-21 15:24:15.182,31,31
2022-02-21 15:24:15.992,31,31
2022-02-21 15:24:16.802,31,31
2022-02-21 15:24:17.613,12,12
2022-02-21 15:24:18.423,12,12
2022-02-21 15:24:19.233,12,12
2022-02-21 15:24:20.044,12,12
2022-02-21 15:24:20.854,12,12
2022-02-21 15:24:21.664,12,12
2022-02-21 15:24:22.475,12,12
2022-02-21 15:24:23.285,12,12
2022-02-21 15:24:24.095,12,12
